device_name,manufacturer,network_type,scrb_type,scrb_type_name,plan_id,plan_name,plan_category,plan_monthly_fee,public_support_fee,additional_support_fee,total_support_fee,release_price,date,crawled_at
"갤럭시 Z 폴드5 5G
512G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,287000,43000,330000,2218700,2024.10.25,2025-06-08 22:54:12
"갤럭시 S24 5G
256G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,287000,43000,330000,1155000,2024.09.06,2025-06-08 22:54:12
"갤럭시 S24+ 5G
512G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,287000,43000,330000,1496000,2024.05.03,2025-06-08 22:54:12
"갤럭시 S23 울트라 5G
512G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,287000,43000,330000,1720400,2023.09.01,2025-06-08 22:54:12
"갤럭시 Z 폴드6
1T",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,287000,43000,330000,2704900,2024.08.08,2025-06-08 22:54:12
"갤럭시 S24 FE
256G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,287000,43000,330000,946000,2024.11.01,2025-06-08 22:54:12
"갤럭시 Z 폴드5 5G
256G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,287000,43000,330000,2097700,2024.10.25,2025-06-08 22:54:12
"갤럭시 S24 울트라 5G
512G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,287000,43000,330000,1841400,2024.05.03,2025-06-08 22:54:12
"갤럭시 Z 폴드6
512G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,287000,43000,330000,2388100,2024.08.08,2025-06-08 22:54:12
"갤럭시 S24 FE
256G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,287000,43000,330000,946000,2024.11.01,2025-06-08 22:54:12
"갤럭시 S24 FE
256G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,287000,43000,330000,946000,2024.11.01,2025-06-08 22:54:12
"갤럭시 S25 엣지
256G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,287000,43000,330000,1496000,2025.06.05,2025-06-08 22:54:12
"갤럭시 S25 엣지
512G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,287000,43000,330000,1639000,2025.06.05,2025-06-08 22:54:13
"갤럭시 S23+ 5G
512G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,287000,43000,330000,1474000,2023.09.01,2025-06-08 22:54:13
"갤럭시 Z 폴드6
256G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,2229700,2024.08.08,2025-06-08 22:54:13
"갤럭시 Z 폴드6
512G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,2388100,2024.08.08,2025-06-08 22:54:13
"갤럭시 S23 울트라 5G
256G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,1599400,2023.09.15,2025-06-08 22:54:13
"갤럭시 S24 5G
512G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,1298000,2024.09.06,2025-06-08 22:54:13
"갤럭시 S24 울트라 5G
256G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,1698400,2024.05.03,2025-06-08 22:54:13
"갤럭시 Z 폴드6
256G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,2229700,2024.08.08,2025-06-08 22:54:13
"갤럭시 Z 폴드5 5G
512G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,2218700,2024.10.25,2025-06-08 22:54:13
"갤럭시 S24 5G
256G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,1155000,2024.09.06,2025-06-08 22:54:13
"갤럭시 S24+ 5G
512G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,1496000,2024.05.03,2025-06-08 22:54:13
"갤럭시 S23 울트라 5G
512G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,1720400,2023.09.01,2025-06-08 22:54:13
"갤럭시 Z 폴드6
1T",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,2704900,2024.08.08,2025-06-08 22:54:13
"갤럭시 S24 FE
256G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,946000,2024.11.01,2025-06-08 22:54:13
"갤럭시 Z 폴드5 5G
256G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,2097700,2024.10.25,2025-06-08 22:54:13
"갤럭시 S24 울트라 5G
512G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,1841400,2024.05.03,2025-06-08 22:54:13
"갤럭시 Z 폴드6
512G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,2388100,2024.08.08,2025-06-08 22:54:14
"갤럭시 S24 FE
256G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,946000,2024.11.01,2025-06-08 22:54:14
"갤럭시 S24 FE
256G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,946000,2024.11.01,2025-06-08 22:54:14
"갤럭시 S25 엣지
256G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,1496000,2025.06.05,2025-06-08 22:54:14
"갤럭시 S25 엣지
512G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,1639000,2025.06.05,2025-06-08 22:54:14
"갤럭시 S23+ 5G
512G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,1474000,2023.09.01,2025-06-08 22:54:14
"갤럭시 Z 폴드6
256G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,287000,43000,330000,2229700,2024.08.08,2025-06-08 22:54:14
"갤럭시 Z 폴드6
512G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,287000,43000,330000,2388100,2024.08.08,2025-06-08 22:54:14
"갤럭시 S24 FE
256G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,287000,43000,330000,946000,2024.11.01,2025-06-08 22:54:14
"갤럭시 S24+ 5G
256G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,287000,43000,330000,1353000,2024.05.03,2025-06-08 22:54:14
"갤럭시 S23+ 5G
256G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,287000,43000,330000,1353000,2023.09.15,2025-06-08 22:54:14
"iPhone 16
512G",애플,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,262000,39300,301300,1694000,2024.11.14,2025-06-08 22:54:14
"iPhone 16
256G",애플,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,262000,39300,301300,1397000,2024.11.14,2025-06-08 22:54:15
"iPhone 16
128G",애플,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,262000,39300,301300,1243000,2024.11.14,2025-06-08 22:54:15
"갤럭시 퀀텀5
128G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,215000,32200,247200,618200,2024.08.23,2025-06-08 22:54:15
"갤럭시 퀀텀5
128G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,215000,32200,247200,618200,2024.08.23,2025-06-08 22:54:15
"갤럭시 퀀텀5
128G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,215000,32200,247200,618200,2024.08.23,2025-06-08 22:54:15
"홍미노트 14 프로 5G
256G",기타,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,125000,18700,143700,399300,2025.01.22,2025-06-08 22:54:15
"홍미 14C (4GB RAM)
128G",기타,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,125000,18700,143700,149600,2024.10.18,2025-06-08 22:54:15
"홍미노트 14 프로 5G
256G",기타,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,125000,18700,143700,399300,2025.01.22,2025-06-08 22:54:15
"홍미노트 14 프로 5G
256G",기타,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,125000,18700,143700,399300,2025.01.22,2025-06-08 22:54:15
"iPhone 16 Plus
256G",애플,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,100000,15000,115000,1496000,2024.09.13,2025-06-08 22:54:15
"iPhone 16 Plus
512G",애플,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,100000,15000,115000,1793000,2024.09.13,2025-06-08 22:54:15
"iPhone 16 Plus
128G",애플,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,100000,15000,115000,1342000,2024.09.13,2025-06-08 22:54:15
"갤럭시 A25 5G
128G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,92000,13800,105800,449900,2024.01.05,2025-06-08 22:54:15
"갤럭시 A25 5G
128G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,92000,13800,105800,449900,2024.01.05,2025-06-08 22:54:15
"갤럭시 Z 폴드6
256G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,2229700,2024.08.08,2025-06-08 22:54:18
"갤럭시 A35 5G
128G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,92000,13800,105800,499400,2024.06.21,2025-06-08 22:54:20
"갤럭시 Z 폴드6
512G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,2388100,2024.08.08,2025-06-08 22:54:20
"갤럭시 S25
512G",삼성,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,555000,83200,638200,1298000,2025.05.25,2025-06-08 22:54:20
"갤럭시 A25 5G
128G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,92000,13800,105800,449900,2024.01.05,2025-06-08 22:54:21
"갤럭시 S24 FE
256G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,946000,2024.11.01,2025-06-08 22:54:21
"갤럭시 S25
256G",삼성,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,555000,83200,638200,1155000,2025.05.25,2025-06-08 22:54:22
"갤럭시 A35 5G
128G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,92000,13800,105800,499400,2024.06.21,2025-06-08 22:54:22
"갤럭시 S24+ 5G
256G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,1353000,2024.05.03,2025-06-08 22:54:22
"갤럭시 S25+
256G",삼성,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,555000,83200,638200,1353000,2025.05.25,2025-06-08 22:54:22
"갤럭시 A35 5G
128G",삼성,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,92000,13800,105800,499400,2024.06.21,2025-06-08 22:54:22
"갤럭시 S23+ 5G
256G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,252000,37800,289800,1353000,2023.09.15,2025-06-08 22:54:22
"갤럭시 S25 울트라
1T",삼성,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,555000,83200,638200,2127400,2025.05.25,2025-06-08 22:54:22
"iPhone 13
256G",애플,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,57000,8500,65500,902000,2025.02.14,2025-06-08 22:54:22
"iPhone 16
512G",애플,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,234000,35100,269100,1694000,2024.11.14,2025-06-08 22:54:23
"갤럭시 S25 울트라
256G",삼성,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,555000,83200,638200,1698400,2025.05.25,2025-06-08 22:54:23
"iPhone 13
512G",애플,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,57000,8500,65500,1166000,2025.02.14,2025-06-08 22:54:23
"iPhone 16
256G",애플,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,234000,35100,269100,1397000,2024.11.14,2025-06-08 22:54:23
"갤럭시 S25 울트라
512G",삼성,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,555000,83200,638200,1841400,2025.05.25,2025-06-08 22:54:23
"iPhone 15 Plus
256G",애플,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,57000,8500,65500,1496000,2023.10.13,2025-06-08 22:54:23
"iPhone 16
128G",애플,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,234000,35100,269100,1243000,2024.11.14,2025-06-08 22:54:23
"갤럭시 S25+
512G",삼성,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,555000,83200,638200,1496000,2025.05.25,2025-06-08 22:54:23
"iPhone 15 Plus
128G",애플,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,57000,8500,65500,1342000,2023.10.13,2025-06-08 22:54:23
"갤럭시 퀀텀5
128G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,199000,29800,228800,618200,2024.08.23,2025-06-08 22:54:23
"iPhone 16 Pro
256G",애플,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,534000,80100,614100,1694000,2025.05.25,2025-06-08 22:54:23
"iPhone 15 Plus
512G",애플,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,57000,8500,65500,1793000,2023.10.13,2025-06-08 22:54:23
"갤럭시 퀀텀5
128G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,199000,29800,228800,618200,2024.08.23,2025-06-08 22:54:23
"iPhone 16 Pro Max
1T",애플,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,534000,80100,614100,2497000,2025.05.25,2025-06-08 22:54:23
"iPhone 13
128G",애플,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,57000,8500,65500,759000,2025.02.14,2025-06-08 22:54:23
"갤럭시 퀀텀5
128G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,199000,29800,228800,618200,2024.08.23,2025-06-08 22:54:24
"iPhone 16 Pro Max
256G",애플,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,534000,80100,614100,1892000,2025.05.25,2025-06-08 22:54:24
"iPhone 16e
128G",애플,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,57000,8500,65500,990000,2025.02.21,2025-06-08 22:54:24
"홍미노트 14 프로 5G
256G",기타,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,125000,18700,143700,399300,2025.01.22,2025-06-08 22:54:24
"iPhone 16 Pro Max
512G",애플,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,534000,80100,614100,2200000,2025.05.25,2025-06-08 22:54:24
"iPhone 16e
512G",애플,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,57000,8500,65500,1430000,2025.02.21,2025-06-08 22:54:24
"홍미 14C (4GB RAM)
128G",기타,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,125000,18700,143700,149600,2024.10.18,2025-06-08 22:54:24
"iPhone 16 Pro
512G",애플,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,534000,80100,614100,1991000,2025.05.25,2025-06-08 22:54:24
"iPhone 16e
256G",애플,5G,31,기기변경,NA00008145,0 청년 49,#5G 0 청년,49000,57000,8500,65500,1133000,2025.02.21,2025-06-08 22:54:24
"홍미노트 14 프로 5G
256G",기타,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,125000,18700,143700,399300,2025.01.22,2025-06-08 22:54:24
"iPhone 16 Pro
1T",애플,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,534000,80100,614100,2299000,2025.05.25,2025-06-08 22:54:24
"홍미노트 14 프로 5G
256G",기타,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,125000,18700,143700,399300,2025.01.22,2025-06-08 22:54:24
"iPhone 16 Pro
128G",애플,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,534000,80100,614100,1540000,2025.05.25,2025-06-08 22:54:24
"iPhone 16 Plus
256G",애플,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,90500,13500,104000,1496000,2024.09.13,2025-06-08 22:54:24
"갤럭시 Z 플립5 5G
512G",삼성,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,473000,70900,543900,1421200,2025.01.15,2025-06-08 22:54:24
"iPhone 16 Plus
512G",애플,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,90500,13500,104000,1793000,2024.09.13,2025-06-08 22:54:24
"갤럭시 Z 플립5 5G
256G",삼성,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,473000,70900,543900,1300200,2025.01.15,2025-06-08 22:54:24
"iPhone 16 Plus
128G",애플,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,90500,13500,104000,1342000,2024.09.13,2025-06-08 22:54:24
"갤럭시 Z 플립6
256G",삼성,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,450000,67500,517500,1485000,2024.10.25,2025-06-08 22:54:24
"갤럭시 A25 5G
128G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,82000,12300,94300,449900,2024.01.05,2025-06-08 22:54:24
"갤럭시 Z 플립6
512G",삼성,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,450000,67500,517500,1643400,2024.10.25,2025-06-08 22:54:24
"갤럭시 A25 5G
128G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,82000,12300,94300,449900,2024.01.05,2025-06-08 22:54:24
"갤럭시 Z 플립6
512G",삼성,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,450000,67500,517500,1643400,2024.10.25,2025-06-08 22:54:24
"갤럭시 Z 플립6
256G",삼성,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,450000,67500,517500,1485000,2024.10.25,2025-06-08 22:54:24
"갤럭시 S25
512G",삼성,5G,31,기기변경,NA00008273,0 청년 59 60GB업,#5G 0 청년,66000,555000,83200,638200,1298000,2025.05.25,2025-06-08 22:54:31
"갤럭시 A24
128G",삼성,4G/LTE,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,293400,44000,337400,396000,2024.03.19,2025-06-08 22:54:31
"갤럭시 S23 5G
256G",삼성,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,450000,67500,517500,1155000,2024.08.01,2025-06-08 22:54:31
"갤럭시 A35 5G
128G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,82000,12300,94300,499400,2024.06.21,2025-06-08 22:54:31
"갤럭시 S25
256G",삼성,5G,31,기기변경,NA00008273,0 청년 59 60GB업,#5G 0 청년,66000,555000,83200,638200,1155000,2025.05.25,2025-06-08 22:54:31
"홍미노트 13
256G",기타,4G/LTE,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,259000,38800,297800,299200,2024.03.21,2025-06-08 22:54:31
"갤럭시 A25 5G
128G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,82000,12300,94300,449900,2024.01.05,2025-06-08 22:54:31
"갤럭시 S23 5G
512G",삼성,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,450000,67500,517500,1276000,2024.08.01,2025-06-08 22:54:31
"갤럭시 S25+
256G",삼성,5G,31,기기변경,NA00008273,0 청년 59 60GB업,#5G 0 청년,66000,555000,83200,638200,1353000,2025.05.25,2025-06-08 22:54:31
"홍미노트 13
256G",기타,4G/LTE,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,259000,38800,297800,299200,2024.03.21,2025-06-08 22:54:31
"갤럭시 A35 5G
128G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,82000,12300,94300,499400,2024.06.21,2025-06-08 22:54:31
"갤럭시 Z 플립6
256G",삼성,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,450000,67500,517500,1485000,2024.10.25,2025-06-08 22:54:31
"갤럭시 S25 울트라
1T",삼성,5G,31,기기변경,NA00008273,0 청년 59 60GB업,#5G 0 청년,66000,555000,83200,638200,2127400,2025.05.25,2025-06-08 22:54:31
"홍미노트 13
256G",기타,4G/LTE,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,259000,38800,297800,299200,2024.03.21,2025-06-08 22:54:31
"갤럭시 A35 5G
128G",삼성,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,82000,12300,94300,499400,2024.06.21,2025-06-08 22:54:31
"갤럭시 Z 플립6
512G",삼성,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,450000,67500,517500,1643400,2024.10.25,2025-06-08 22:54:31
"갤럭시 S25 울트라
256G",삼성,5G,31,기기변경,NA00008273,0 청년 59 60GB업,#5G 0 청년,66000,555000,83200,638200,1698400,2025.05.25,2025-06-08 22:54:31
"갤럭시 A15
128G",삼성,4G/LTE,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,226500,33900,260400,319000,2024.03.18,2025-06-08 22:54:31
"갤럭시 Z 플립6
512G",삼성,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,450000,67500,517500,1643400,2024.10.25,2025-06-08 22:54:31
"iPhone 13
256G",애플,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,49000,7300,56300,902000,2025.02.14,2025-06-08 22:54:31
"갤럭시 S25 울트라
512G",삼성,5G,31,기기변경,NA00008273,0 청년 59 60GB업,#5G 0 청년,66000,555000,83200,638200,1841400,2025.05.25,2025-06-08 22:54:31
"갤럭시 A15
128G",삼성,4G/LTE,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,226500,33900,260400,319000,2024.03.18,2025-06-08 22:54:31
"갤럭시 Z 플립6
256G",삼성,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,450000,67500,517500,1485000,2024.10.25,2025-06-08 22:54:32
"iPhone 13
512G",애플,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,49000,7300,56300,1166000,2025.02.14,2025-06-08 22:54:32
"갤럭시 S25+
512G",삼성,5G,31,기기변경,NA00008273,0 청년 59 60GB업,#5G 0 청년,66000,555000,83200,638200,1496000,2025.05.25,2025-06-08 22:54:32
"갤럭시 A15
128G",삼성,4G/LTE,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,226500,33900,260400,319000,2024.03.18,2025-06-08 22:54:32
"갤럭시 Z 폴드6
256G",삼성,5G,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,355000,53200,408200,2229700,2024.08.08,2025-06-08 22:54:32
"iPhone 15 Plus
256G",애플,5G,31,기기변경,NA00008287,0 청년 43,#5G 0 청년,43000,49000,7300,56300,1496000,2023.10.13,2025-06-08 22:54:32
"iPhone 16 Pro
256G",애플,5G,31,기기변경,NA00008273,0 청년 59 60GB업,#5G 0 청년,66000,534000,80100,614100,1694000,2025.05.25,2025-06-08 22:54:32
"ZEM폰 포켓몬에디션3
128G",기타,4G/LTE,31,기기변경,NA00008272,0 청년 59 100GB업,#5G 0 청년,68000,220000,33000,253000,326700,2024.12.27,2025-06-08 22:54:32
